Source,SetNum,Year,Month,Day,HoursSoak,MinDepth,MaxDepth,StatArea,SubArea,GeogLoc,startLAT,startLONG,endLAT,endLONG,TrapSpacing,Comment,Sex,WidthNotch,WidthSpine,Marks,Observation,GearCode,TrapNum,TrapType,TrapUsability,Species
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,3,40,,12,,51,3,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,1,75,,11,,51,4,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,3,63,,14,3,51,4,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,1,51,,11,,51,4,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,1,48,,10,,51,4,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,1,77,,11,,51,5,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,1,50,,11,,51,5,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,1,46,,11,,51,5,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,3,40,,12,,51,5,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,3,41,,11,,51,5,,0,XMB
GL,17,2022,6,17,23,-1.4,-1.3,23,10,secret,49.00292,-125.3695,49.00267,-125.369,10,,3,63,,14,,51,6,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,82,,,,51,1,,0,XKG
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,,36,,,,51,1,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,53,,14,,51,2,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,40,,11,,51,2,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,44,,11,,51,3,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,34,,11,,51,3,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,46,,11,,51,4,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,107,,,,51,4,,0,XLA
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,96,,,,51,4,,0,XLA
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,141,,,,51,5,,0,XLA
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,107,,,,51,5,,0,XKG
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,43,,11,,51,6,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,47,,12,,51,6,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,1,50,,11,,51,6,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,35,,11,,51,6,,0,XMB
GL,18,2022,6,17,23,-1.6,-1.5,23,10,secret,49.00218,-125.3693,49.00193,-125.3688,10,,3,92,,,,51,6,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,69,,11,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,52,,12,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,46,,13,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,76,,11,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,56,,11,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,57,,14,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,53,,14,,51,1,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,73,,11,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,78,,11,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,79,,11,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,74,,11,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,76,,11,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,71,,11,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,66,,12,,51,2,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,66,,14,,51,3,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,75,,11,,51,4,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,62,,12,,51,4,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,67,,14,,51,4,,0,XMB
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,160,,,,51,4,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,150,,,,51,4,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,147,,,,51,4,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,122,,,,51,4,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,112,,,,51,4,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,103,,,,51,5,,0,XLA
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,88,,,,51,5,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,76,,,,51,6,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,69,,,,51,6,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,84,,,,51,6,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,63,,,,51,6,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,61,,,,51,6,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,3,77,,,,51,6,,0,XKE
GL,19,2022,6,17,17,-1.3,3.2,23,9,cigaretteeast,49.00607,-125.2906,49.00603,-125.2912,10,walked traps off - traps 5&6 still under water,1,103,,,,51,6,,0,XKE
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,68,,11,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,73,,11,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,73,,11,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,75,,11,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,71,,13,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,67,,14,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,66,,11,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,58,,11,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,61,,12,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,62,,14,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,55,,12,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,67,,14,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,57,,12,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,54,,12,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,54,,13,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,55,,12,,51,1,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,76,,11,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,82,,11,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,73,,11,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,54,,11,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,62,,11,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,55,,13,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,67,,14,,51,2,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,56,,11,,51,3,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,75,,11,,51,3,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,57,,11,,51,3,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,68,,11,,51,3,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,72,,11,,51,3,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,68,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,78,,13,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,77,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,71,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,78,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,71,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,67,,14,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,65,,12,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,67,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,58,,12,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,68,,11,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,70,,14,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,56,,12,,51,4,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,162,,,,51,5,,0,XLA
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,83,,11,,51,5,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,73,,11,,51,5,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,74,,13,,51,5,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,65,,12,,51,5,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,64,,11,,51,5,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,3,58,,12,,51,5,,0,XMB
GL,20,2022,6,17,17,-1.2,0.9,23,9,cigaretteeast,49.0065,-125.2904,49.00678,-125.2908,10,retrieved at low water - traps 5&6 still underwater,1,118,,,,51,6,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,57,,14,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,64,,11,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,56,,14,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,54,,11,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,45,,12,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,47,,12,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,43,,12,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,46,,11,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,40,,12,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,44,,11,,51,1,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,57,,11,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,55,,11,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,61,,14,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,55,,11,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,50,,11,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,46,,12,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,45,,12,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,50,,12,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,46,,12,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,50,,11,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,47,,12,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,39,,12,,51,2,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,87,,,,51,2,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,104,,,,51,2,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,59,,11,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,56,,11,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,43,,12,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,46,,13,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,47,,11,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,50,,11,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,40,,11,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,43,,11,,51,3,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,62,,,,51,3,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,44,,,,51,3,,0,XKE
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,45,,11,,51,4,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,43,,12,,51,4,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,63,,13,,51,5,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,47,,11,,51,5,,0,XMB
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,103,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,126,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,87,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,87,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,102,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,97,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,39,,,,51,5,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,1,127,,,,51,6,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,106,,,,51,6,,0,XLA
GL,1,2022,7,13,24,-0.9,3.6,23,10,secret,49.00045,-125.3689,49.00032,-125.3683,10,,3,71,,,,51,6,,0,XLA
GL,2,2022,7,13,24,-1,3.4,23,10,secret,49.00107,-125.3686,49.00089,-125.368,10,,1,52,,12,,51,1,,0,XMB
GL,2,2022,7,13,24,-1,3.4,23,10,secret,49.00107,-125.3686,49.00089,-125.368,10,,3,62,,13,,51,1,,0,XMB
GL,2,2022,7,13,24,-1,3.4,23,10,secret,49.00107,-125.3686,49.00089,-125.368,10,,1,80,,11,,51,1,,0,XMB
GL,2,2022,7,13,24,-1,3.4,23,10,secret,49.00107,-125.3686,49.00089,-125.368,10,,1,59,,11,,51,1,,0,XMB
GL,2,2022,7,13,24,-1,3.4,23,10,secret,49.00107,-125.3686,49.00089,-125.368,10,,1,61,,11,,51,1,,0,XMB
GL,2,2022,7,13,24,-1,3.4,23,10,secret,49.00107,-125.3686,49.00089,-125.368,10,,1,57,,13,,51,1,,0,XMB
